"행정구역별","성별","연령별","1인가구사유별","시점","1인가구-계","6개월미만","6개월이상~1년미만","1~2년미만","2~3년미만","3~5년미만","5~10년미만","10~15년미만","15~20년미만","20~25년미만","25년이상",
"경기도","계","50~54","기타","2020년","1309","68","47","99","80","74","218","241","78","166","238",
"경기도","계","55~59","합계","2020년","121372","5256","4036","11546","9726","14882","22429","19161","10314","13027","10995",
"경기도","계","55~59","본인의 직장 때문에","2020년","36224","2111","1511","3969","3622","4626","6700","5330","2249","3205","2901",
"경기도","계","55~59","본인의 학업 때문에","2020년","25","","","","","15","2","8","","","",
"경기도","계","55~59","본인의 독립 생활을 위하여","2020년","41580","734","723","2435","2469","3966","7506","7384","4573","5998","5792",
"경기도","계","55~59","본인의 건강 때문에","2020년","2786","117","97","205","144","395","438","421","248","360","361",
"경기도","계","55~59","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","28776","1901","1297","4103","2697","4489","5320","3923","1897","2262","887",
"경기도","계","55~59","가족과 사별","2020년","10575","333","374","762","727","1297","2221","1809","1240","1082","730",
"경기도","계","55~59","기타","2020년","1406","60","34","72","67","94","242","286","107","120","324",
"경기도","계","60~64","합계","2020년","122173","4581","3866","10421","9279","14014","22743","20196","10469","16086","10518",
"경기도","계","60~64","본인의 직장 때문에","2020년","26225","1322","1170","2828","2380","3176","4450","4126","2004","2824","1945",
"경기도","계","60~64","본인의 독립 생활을 위하여","2020년","38905","804","744","2183","2131","3433","6330","6934","3868","6782","5696",
"경기도","계","60~64","본인의 건강 때문에","2020년","2836","97","110","222","237","317","526","465","183","362","317",
"경기도","계","60~64","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","35155","1759","1276","3844","3302","4791","7233","5510","2585","3657","1198",
"경기도","계","60~64","가족과 사별","2020년","18285","525","517","1278","1187","2201","4067","3058","1764","2403","1285",
"경기도","계","60~64","기타","2020년","767","74","49","66","42","96","137","103","65","58","77",
"경기도","계","65~69","합계","2020년","89745","3017","2665","6744","6053","10394","16345","15673","7887","12030","8937",
"경기도","계","65~69","본인의 직장 때문에","2020년","11818","520","523","1047","1023","1470","2031","1958","986","1178","1082",
"경기도","계","65~69","본인의 독립 생활을 위하여","2020년","26378","497","427","1493","1404","2183","4285","4635","2633","4664","4157",
"경기도","계","65~69","본인의 건강 때문에","2020년","2271","81","87","198","219","294","284","324","141","322","321",
"경기도","계","65~69","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","26440","1075","978","2457","2082","3587","5065","4626","2096","2952","1522",
"경기도","계","65~69","가족과 사별","2020년","22231","768","611","1486","1285","2792","4587","4076","1970","2860","1796",
"경기도","계","65~69","기타","2020년","607","76","39","63","40","68","93","54","61","54","59",
"경기도","계","70~74","합계","2020년","71100","2130","1839","4837","4078","7531","13316","12709","6597","9636","8427",
"경기도","계","70~74","본인의 직장 때문에","2020년","5042","186","196","394","356","617","911","826","449","571","536",
"경기도","계","70~74","본인의 독립 생활을 위하여","2020년","16568","324","252","926","875","1315","2701","2837","1632","2715","2991",
"경기도","계","70~74","본인의 건강 때문에","2020년","1966","60","69","171","94","261","346","341","130","222","272",
"경기도","계","70~74","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","21593","739","597","1601","1362","2487","4133","3876","2022","2757","2019",
"경기도","계","70~74","가족과 사별","2020년","25619","807","706","1705","1369","2800","5160","4804","2341","3350","2577",
"경기도","계","70~74","기타","2020년","312","14","19","40","22","51","65","25","23","21","32",
"경기도","계","75~79","합계","2020년","60832","1706","1459","3807","3313","6742","11582","10611","5774","7664","8174",
"경기도","계","75~79","본인의 직장 때문에","2020년","2422","109","70","191","111","276","362","436","220","271","376",
"경기도","계","75~79","본인의 독립 생활을 위하여","2020년","8650","161","165","463","565","887","1412","1463","819","1193","1522",
"경기도","계","75~79","본인의 건강 때문에","2020년","1879","22","41","187","154","233","254","380","232","189","187",
"경기도","계","75~79","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","19485","658","586","1386","1117","2210","3551","3257","1745","2542","2433",
"경기도","계","75~79","가족과 사별","2020년","28061","734","591","1564","1350","3096","5953","5016","2730","3418","3609",
"경기도","계","75~79","기타","2020년","335","22","6","16","16","40","50","59","28","51","47",
"경기도","계","80~84","합계","2020년","45389","1254","1102","2907","2370","4827","8474","8323","4226","5958","5948",
"경기도","계","80~84","본인의 직장 때문에","2020년","333","4","11","27","40","21","66","29","12","55","68",
"경기도","계","80~84","본인의 건강 때문에","2020년","1531","60","63","134","96","261","281","305","59","145","127",
"경기도","계","80~84","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","18789","602","435","1338","918","2008","3347","3219","1683","2554","2685",
"경기도","계","80~84","가족과 사별","2020년","24596","588","579","1395","1304","2522","4766","4754","2450","3199","3039",
"경기도","계","80~84","기타","2020년","140","","14","13","12","15","14","16","22","5","29",
"경기도","계","85세 이상","합계","2020년","29755","538","515","1729","1466","3050","5378","5539","2601","3952","4987",
"경기도","계","85세 이상","본인의 건강 때문에","2020년","1723","49","36","133","112","300","375","234","118","159","207",
"경기도","계","85세 이상","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","11571","226","209","862","552","1130","1935","2070","1051","1583","1953",
"경기도","계","85세 이상","가족과 사별","2020년","16342","258","268","724","802","1614","3043","3211","1420","2195","2807",
"경기도","계","85세 이상","기타","2020년","119","5","2","10","","6","25","24","12","15","20",
"경기도","남자","합계","합계","2020년","758076","46506","43352","91317","72697","104961","148145","109063","47393","56128","38514",
"경기도","남자","합계","본인의 직장 때문에","2020년","359600","25681","22890","47491","37602","53859","71537","49496","19299","20127","11618",
"경기도","남자","합계","본인의 학업 때문에","2020년","18988","2519","4417","5166","2759","2406","1578","124","","16","3",
"경기도","남자","합계","본인의 독립 생활을 위하여","2020년","229778","10950","9702","22404","20226","28813","44996","35650","17114","22264","17659",
"경기도","남자","합계","본인의 건강 때문에","2020년","10108","400","280","892","715","1365","1740","1736","718","1116","1146",
"경기도","남자","합계","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","82379","4858","4316","10950","7640","11667","15652","11817","5222","6639","3618",
"경기도","남자","합계","가족과 사별","2020년","51449","1529","1488","3812","3382","6219","11688","9348","4667","5475","3841",
"경기도","남자","합계","기타","2020년","5774","569","259","602","373","632","954","892","373","491","629",
"경기도","남자","20세 미만","합계","2020년","3776","924","1375","999","245","233","","","","","",
"경기도","남자","20세 미만","본인의 직장 때문에","2020년","775","218","214","202","42","99","","","","","",
"경기도","남자","20세 미만","본인의 학업 때문에","2020년","2819","692","1071","752","190","114","","","","","",
"경기도","남자","20세 미만","가족이 학업,취업,홍인,건강등으로 타지에 거주하게 되어서","2020년","142","14","78","29","9","12","","","","","",
"경기도","남자","20세 미만","가족과 사별","2020년","40","","12","16","4","8","","","","","",
"경기도","남자","20~24","합계","2020년","32145","5640","6146","8236","4820","4764","2539","","","","",
