"행정구역별","성별","연령별",2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
"행정구역별","성별","연령별",전국,서울,부산,대구,인천,광주,대전,울산,세종,경기,강원,충북,충남,전북,전남,경북,경남,제주,기타,미상
"서울특별시","여자","합계",603317,562513,2422,1711,3014,1426,1745,750,160,15932,1781,1218,1827,1464,833,1290,1694,589,2948,-
"서울특별시","여자","20세 미만",6839,3132,224,321,145,211,211,209,9,717,239,138,249,182,120,215,352,67,98,-
"서울특별시","여자","20~24",57066,43006,803,638,1040,564,678,226,92,4580,720,532,828,515,333,552,696,228,1035,-
"서울특별시","여자","25~29",79003,69483,714,414,758,367,508,184,5,3751,368,293,318,359,152,198,344,111,676,-
"서울특별시","여자","30~34",63607,59347,219,165,372,125,105,47,24,2123,150,65,131,127,44,87,98,49,329,-
"서울특별시","여자","35~39",43723,41759,126,60,141,63,23,23,-,1001,73,20,73,56,45,16,56,57,131,-
"서울특별시","여자","40~44",37380,35969,83,34,135,27,27,10,10,774,38,16,20,42,14,21,21,15,124,-
"서울특별시","여자","45~49",31778,30766,33,12,94,-,75,26,8,477,5,-,29,37,19,8,20,15,154,-
"서울특별시","여자","50~54",33118,32105,61,7,72,37,47,8,-,416,20,23,31,34,30,48,24,9,146,-
"서울특별시","여자","55~59",41504,40416,49,4,51,6,23,4,12,561,68,53,34,41,29,39,13,8,93,-
"서울특별시","여자","60~64",41253,40617,29,15,43,-,5,7,-,394,-,10,27,5,28,14,-,16,43,-
"서울특별시","여자","65~69",44161,43469,14,15,69,-,6,6,-,416,44,21,25,22,4,22,7,-,21,-
"서울특별시","여자","70~74",44411,43791,30,8,14,6,23,-,-,353,15,28,27,30,-,6,31,-,49,-
